player_name,unique_id,age,overall_score,height,weight,preferred_foot,best_position,player_value,weekly_wage,crossing,finishing,heading_accuracy,short_passing,volley,dribbling,curves,free_kick_accuracy,long_pass,ball_control,acceleration,sprint_speed,agility,reaction,balance,shot_power,jumping,stamina,strength,long_shot,aggression,interception,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,weak_foot,skill_moves,attacking_work_rate,defensive_work_rate,pace,shooting,passing,dribble,defense,physical
S. Rode,200215,28,78,"5'10""",165lbs,Right,CDM,$10.2M,$40K,66,58,66,77,55,73,51,52,74,76,71,66,69,78,74,75,76,75,75,66,85,79,70,75,51,77,78,77,74,3 ★,3★,High,High,68,63,71,74,76,77
Z. Steffen,234777,24,77,"6'3""",190lbs,Right,GK,$10.2M,$21K,14,9,13,51,8,15,13,11,52,31,54,52,58,73,49,55,71,39,69,12,31,19,9,57,37,56,13,12,12,3 ★,1★,Medium,Medium,77,73,73,84,53,74
G. Bou,188955,29,77,"5'10""",176lbs,Right,ST,$10.2M,$12K,69,77,74,71,70,77,66,71,61,77,78,78,74,74,75,80,77,79,75,73,52,39,78,71,71,78,19,22,21,4 ★,4★,Medium,Low,78,76,69,76,30,72
L. Sinisterra,233500,20,74,"5'8""",132lbs,Right,LW,$10.2M,$12K,63,65,64,74,61,80,64,42,65,75,91,85,92,67,85,67,88,78,46,58,58,49,69,73,55,71,52,48,47,4 ★,4★,High,High,88,64,68,79,51,59
W. Khazri,194845,28,77,"6'0""",168lbs,Right,ST,$10.2M,$41K,80,77,54,76,69,79,79,78,67,80,74,77,78,76,75,85,44,69,68,81,75,53,78,77,75,80,31,46,30,4 ★,4★,High,High,76,79,76,79,42,68
M. Casco,215071,31,79,"5'7""",152lbs,Right,RM,$10.2M,$29K,79,69,65,77,65,81,79,61,67,79,85,91,89,77,85,83,79,91,73,75,87,73,81,77,63,81,69,73,75,5 ★,3★,High,Medium,88,73,75,81,71,81
O. Norwood,186143,28,77,"5'9""",152lbs,Right,CM,$10.2M,$43K,80,58,56,80,69,62,81,75,84,76,57,55,68,76,76,77,64,77,56,75,69,74,59,78,74,69,69,76,73,3 ★,2★,Medium,Medium,56,67,80,68,71,64
W. Rooney,54050,33,80,"5'9""",183lbs,Right,CAM,$10.2M,$44K,73,80,75,80,83,74,82,81,83,80,58,59,61,82,77,84,71,66,78,80,81,56,78,82,81,88,57,55,40,3 ★,3★,Medium,Medium,59,81,80,75,56,75
J. Bijlow,232229,21,76,"6'2""",168lbs,Right,GK,$10.2M,$8K,10,10,11,33,10,11,10,10,44,21,52,48,56,75,32,56,67,30,70,10,22,10,10,58,16,54,14,12,14,2 ★,1★,Medium,Medium,78,72,75,77,50,73
R. Marin,235813,23,75,"5'10""",154lbs,Right,CAM,$10.2M,$18K,76,67,55,78,73,73,78,76,80,77,69,68,73,69,70,84,65,76,65,78,71,67,68,76,76,72,60,61,58,4 ★,4★,Medium,Medium,68,73,77,74,61,69
R. Pereyra,193061,28,77,"6'0""",170lbs,Right,LM,$10.2M,$70K,75,72,60,78,73,82,78,74,74,80,76,75,77,74,76,72,65,66,68,74,66,70,75,77,72,78,50,64,70,4 ★,4★,High,Medium,75,73,76,80,61,67
F. Benković,244269,21,75,"6'4""",201lbs,Right,CB,$10.2M,$29K,33,38,75,68,19,52,44,54,68,60,61,68,53,70,42,74,77,76,81,38,77,74,37,54,42,75,73,73,73,3 ★,2★,Medium,Medium,65,44,56,55,73,79
V. Darida,201262,28,77,"5'8""",148lbs,Right,CM,$10.2M,$33K,70,67,41,77,65,80,78,69,75,79,66,64,79,75,84,75,76,89,48,75,56,69,72,74,76,79,72,67,56,4 ★,3★,High,High,65,71,74,80,65,61
Álex Remiro,227127,24,77,"6'3""",183lbs,Right,GK,$10.2M,$19K,12,13,13,29,15,19,14,17,25,17,40,46,69,73,40,59,61,42,73,11,34,20,11,28,24,55,14,17,18,3 ★,1★,Medium,Medium,80,70,78,80,43,77
B. Stambouli,198200,28,78,"5'11""",181lbs,Right,CB,$10.2M,$36K,45,50,72,77,40,67,42,43,79,76,61,55,67,78,65,65,71,76,76,62,78,80,60,74,50,80,82,80,75,4 ★,2★,Low,High,58,55,67,70,79,76
F. Armani,214584,32,80,"6'2""",194lbs,Right,GK,$10.2M,$25K,18,11,19,34,18,19,14,16,21,31,40,44,36,77,38,50,65,32,81,17,42,21,18,55,20,53,10,13,18,3 ★,1★,Medium,Medium,77,77,67,87,42,81
E. Owusu,238392,21,75,"6'0""",159lbs,Right,CDM,$10.2M,$15K,65,44,57,75,56,72,56,45,70,75,68,69,68,72,72,66,71,81,78,56,71,78,58,69,53,69,71,70,70,3 ★,2★,Medium,Medium,69,53,69,73,71,77
S. Romero,173373,32,80,"6'4""",190lbs,Right,GK,$10.2M,$96K,11,14,12,45,17,12,12,13,48,40,47,44,55,81,44,61,63,35,75,11,33,21,11,55,16,62,14,11,15,3 ★,1★,Medium,Medium,78,76,81,83,45,79
Pablo Marí,206654,25,76,"6'4""",192lbs,Left,CB,$10.2M,$64K,32,38,82,69,28,41,27,30,63,60,55,51,49,74,37,53,75,75,87,40,80,72,34,37,31,67,77,74,70,3 ★,2★,High,Medium,53,40,50,49,75,82
C. Hérelle,208449,26,77,"6'2""",165lbs,Right,CB,$10.2M,$33K,57,47,80,75,35,58,49,42,68,68,61,67,62,74,62,59,80,76,73,49,74,77,49,45,47,72,76,78,76,3 ★,2★,Low,High,64,49,61,62,77,74
D. Blanco,224065,24,75,"5'6""",139lbs,Right,RM,$10.2M,$19K,72,64,44,78,62,82,67,65,71,79,87,78,88,76,84,74,58,81,60,69,66,57,71,73,54,75,55,64,58,3 ★,4★,High,Medium,82,67,74,82,57,66
Gustavo Assunção,248386,19,74,"5'10""",150lbs,Right,CDM,$10.2M,$6K,50,54,54,72,56,72,58,63,69,75,68,65,76,78,75,70,70,90,63,60,71,73,56,64,42,78,70,73,70,3 ★,3★,Medium,Medium,66,58,64,74,70,72
D. Suárez,203843,31,79,"5'8""",150lbs,Right,RB,$10.2M,$29K,81,64,71,78,59,74,74,70,72,76,76,78,75,76,76,83,80,80,75,71,89,79,63,62,67,74,78,79,81,3 ★,3★,High,Medium,77,69,74,75,78,79
O. Özyakup,196934,26,76,"5'11""",165lbs,Right,CM,$10.2M,$16K,76,62,50,79,72,78,80,75,77,80,69,68,84,70,78,77,68,72,59,74,69,66,68,78,75,74,60,62,58,4 ★,4★,Medium,High,68,69,78,79,61,65
Mário Rui,204614,28,78,"5'7""",148lbs,Left,LB,$10.2M,$64K,78,27,60,75,53,78,68,66,70,76,88,79,88,76,89,69,92,91,51,73,73,76,59,64,60,71,71,75,75,3 ★,3★,High,Medium,83,49,72,79,73,67
Kaku,226376,24,75,"5'7""",150lbs,Left,CAM,$10.2M,$8K,65,65,30,75,51,78,73,66,75,75,85,80,89,62,82,69,52,78,58,73,70,42,69,73,61,65,68,53,55,3 ★,4★,High,Medium,82,67,72,78,53,65
Adnan Vidual,230216,27,78,"5'9""",154lbs,Right,RB,$10.2M,$33K,78,47,71,75,49,68,56,58,63,74,85,82,73,76,66,57,57,81,71,54,62,74,66,66,55,67,75,79,74,3 ★,2★,Medium,Medium,83,52,70,71,76,71
K. Lala,204105,27,78,"5'10""",172lbs,Right,RWB,$10.2M,$33K,82,61,64,75,44,78,76,72,75,77,81,80,67,77,70,72,70,82,72,54,79,77,77,71,80,70,74,73,72,3 ★,3★,High,Medium,80,63,76,76,73,76
R. Ábila,226378,29,77,"5'10""",205lbs,Right,ST,$10.2M,$31K,51,78,77,64,72,69,52,48,52,74,65,67,68,74,70,83,72,68,92,57,76,19,81,54,75,70,31,23,22,3 ★,3★,High,Low,66,75,56,71,30,82
Rubén Duarte,226637,23,76,"5'11""",165lbs,Left,LB,$10.2M,$20K,76,28,75,77,34,64,60,62,65,73,69,68,65,73,67,51,61,69,70,33,70,74,54,37,40,64,78,79,80,2 ★,2★,Medium,Medium,68,36,65,67,77,69
Rubén García,211022,25,76,"5'7""",157lbs,Left,LM,$10.2M,$32K,72,75,56,78,59,78,74,78,73,79,87,75,83,64,87,76,65,65,49,78,58,33,65,74,69,67,35,40,35,2 ★,4★,High,Medium,80,74,75,79,38,56
Davidson,237135,28,77,"5'10""",139lbs,Right,LW,$10.2M,$15K,72,73,60,72,64,82,80,69,63,79,77,79,81,79,73,83,69,85,64,73,70,32,77,74,71,80,40,40,41,3 ★,4★,High,Medium,78,75,71,80,41,71
Jorge,229712,23,76,"6'0""",154lbs,Left,LWB,$10.2M,$31K,80,42,53,75,61,79,73,39,68,77,78,77,78,76,65,75,55,76,59,69,64,74,75,58,55,68,70,80,77,3 ★,3★,High,Medium,77,57,70,77,73,64
L. Vietto,207441,25,76,"5'8""",143lbs,Right,CAM,$10.2M,$16K,70,71,69,73,77,80,78,70,74,82,78,75,85,74,80,76,72,76,56,77,63,35,76,77,69,74,47,46,35,4 ★,3★,Medium,Medium,76,74,73,81,45,63
D. Valeri,172114,33,80,"5'10""",165lbs,Right,CAM,$10.2M,$14K,78,77,70,81,75,82,81,82,77,82,60,54,74,81,76,80,69,82,64,81,53,41,81,81,78,86,42,46,36,4 ★,3★,High,Medium,57,79,80,81,45,67
A. Lallana,180819,31,78,"5'10""",161lbs,Right,CM,$10.2M,$90K,74,70,67,83,72,81,77,66,75,84,69,64,77,73,75,72,68,61,60,71,76,63,74,81,70,80,61,62,62,5 ★,4★,High,High,66,71,78,81,62,64
E. Cardona,192342,26,76,"6'0""",203lbs,Right,CAM,$10.2M,$24K,76,73,60,79,74,77,80,83,78,80,54,58,70,66,68,86,45,72,86,85,79,50,76,77,64,70,30,39,34,4 ★,3★,Medium,Low,56,78,78,76,40,79
M. van Ginkel,199767,26,76,"6'1""",181lbs,Right,CAM,$10.2M,$92K,71,76,74,82,74,75,66,69,79,80,62,65,69,71,59,79,74,60,71,76,69,60,76,75,84,83,71,73,68,4 ★,3★,High,High,64,77,77,75,69,68
J. Vestergaard,202849,26,77,"6'6""",212lbs,Right,CB,$10.2M,$54K,46,34,84,66,28,45,41,52,74,57,33,34,29,73,28,83,42,54,90,47,84,79,46,60,59,72,76,78,75,4 ★,2★,Medium,Medium,34,48,60,48,78,77
A. Mehmedi,188770,28,77,"6'0""",172lbs,Right,CF,$10.2M,$55K,74,75,60,75,80,81,73,58,58,81,70,68,77,80,76,81,64,67,67,73,68,44,79,74,69,75,43,43,36,3 ★,3★,Medium,High,69,76,71,80,44,67
J. Guðmundsson,191076,28,77,"5'10""",170lbs,Left,RM,$10.2M,$43K,80,70,64,77,72,77,79,77,75,77,75,75,72,77,76,82,78,76,67,73,66,62,74,79,70,78,60,63,55,4 ★,4★,High,High,75,73,78,76,61,70
L. Giannetti,215147,25,76,"6'0""",174lbs,Right,CB,$10.2M,$16K,35,31,69,73,27,43,33,31,49,65,68,73,53,71,55,49,83,75,83,29,71,75,29,47,39,65,79,77,75,3 ★,2★,Medium,High,71,34,53,53,76,79
M. Coco,226414,23,75,"6'0""",172lbs,Right,RW,$10.2M,$24K,73,71,59,76,68,78,60,36,64,76,89,85,84,69,71,69,63,56,63,68,49,50,73,67,59,69,29,44,32,3 ★,3★,High,Medium,87,69,69,77,41,58
Djaniny,205427,28,77,"6'3""",172lbs,Right,ST,$10.2M,$50K,65,77,73,70,66,77,64,53,64,78,80,85,77,74,67,76,71,82,81,63,52,47,77,72,67,76,28,25,21,4 ★,4★,Medium,Low,83,73,67,77,35,75
Dyego Sousa,224116,29,77,"6'3""",181lbs,Right,ST,$10.2M,$18K,58,79,83,70,78,77,46,64,52,76,60,58,61,75,53,81,74,77,84,75,82,25,77,60,75,68,23,22,27,3 ★,3★,High,Medium,59,78,61,74,30,81
T. Davies,230005,21,75,"5'11""",154lbs,Right,CM,$10.2M,$53K,66,64,61,80,42,76,64,61,74,77,67,66,71,74,69,70,56,77,65,58,84,67,68,76,49,76,68,73,68,3 ★,3★,High,Medium,66,62,74,75,69,71
Pedro Obiang,200054,27,77,"6'1""",165lbs,Right,CDM,$10.2M,$50K,68,50,70,77,60,74,56,62,79,76,61,62,65,69,63,74,72,75,74,65,71,76,60,78,59,76,72,78,77,3 ★,3★,Medium,Medium,62,59,74,73,75,74
I. Radu,234102,22,75,"6'2""",172lbs,Right,GK,$10.2M,$25K,13,18,16,24,16,15,16,15,26,17,42,38,43,65,40,54,59,32,58,17,22,14,9,37,15,56,12,19,15,2 ★,1★,Medium,Medium,79,69,72,80,40,75
D. Rose,169595,28,78,"5'9""",168lbs,Left,LB,$10.2M,$46K,77,57,62,75,60,76,66,57,66,79,77,75,71,79,78,68,77,68,68,62,87,77,65,72,57,75,78,79,81,3 ★,3★,Medium,High,76,61,72,77,77,72
J. Dinenno,220287,24,75,"6'2""",185lbs,Right,ST,$10.2M,$23K,44,80,79,63,67,63,56,60,48,70,66,70,59,66,44,77,80,72,86,64,46,23,78,60,68,68,25,15,21,3 ★,2★,High,Low,68,75,56,64,27,74
T. Cairney,195202,28,77,"6'1""",185lbs,Left,CAM,$10.2M,$53K,71,71,58,81,69,76,76,72,76,79,66,60,76,75,71,73,42,66,67,76,54,60,72,76,65,76,63,62,51,1 ★,4★,Medium,Medium,63,72,77,77,60,63
D. Pröpper,193158,27,77,"6'1""",174lbs,Right,CM,$10.2M,$53K,65,62,70,77,72,78,75,71,74,81,64,60,70,77,68,80,68,86,69,78,78,62,69,78,66,83,70,65,60,3 ★,4★,Medium,High,62,70,74,78,66,75
K. Rekik,205193,24,76,"6'1""",185lbs,Left,CB,$10.2M,$24K,40,33,76,70,35,57,35,35,68,66,64,73,65,72,63,60,77,66,78,31,83,72,41,59,41,71,73,77,80,2 ★,2★,Medium,High,69,39,58,62,75,76
A. Mooy,194958,28,77,"5'8""",159lbs,Right,CM,$10.2M,$55K,75,68,50,80,65,73,73,72,80,77,67,60,70,74,74,73,70,78,74,76,75,68,70,79,73,80,72,72,69,3 ★,3★,Medium,Medium,63,71,78,74,69,75
E. Mendy,234642,27,78,"6'6""",190lbs,Right,GK,$10.2M,$36K,10,5,10,20,9,13,13,14,22,11,36,33,48,77,27,56,39,35,72,9,22,13,6,37,13,56,10,11,13,2 ★,1★,Medium,Medium,79,73,74,79,34,78
F. Guilbert,227222,24,76,"5'10""",154lbs,Right,CB,$10.2M,$45K,73,40,74,72,32,66,58,42,64,71,72,77,64,68,73,65,81,81,76,45,76,77,63,56,44,69,71,80,79,2 ★,3★,High,Medium,75,47,66,68,76,78
T. Pukki,190362,29,77,"5'11""",176lbs,Right,ST,$10.2M,$60K,45,80,62,71,74,73,53,40,35,77,79,76,77,83,72,75,68,82,69,64,56,36,84,71,72,79,30,29,16,3 ★,3★,High,Medium,77,75,58,75,33,70
S. Lukić,236699,22,75,"6'0""",170lbs,Right,CM,$10.2M,$37K,66,54,58,80,68,77,72,68,77,81,67,66,66,70,73,68,64,67,71,64,64,67,58,76,66,76,69,72,71,3 ★,3★,Medium,Medium,66,60,75,77,69,68
M. Wöber,231838,21,75,"6'2""",181lbs,Left,CB,$10.2M,$24K,63,32,75,69,34,62,42,31,68,67,69,74,65,70,59,48,75,70,78,35,77,71,52,58,42,67,72,74,76,3 ★,2★,Medium,High,72,37,62,64,73,76
M. Gradel,182945,31,78,"5'10""",154lbs,Right,LW,$10.2M,$39K,71,78,65,74,67,81,67,72,66,81,81,79,83,77,70,76,66,71,59,77,59,51,78,77,68,77,31,40,35,4 ★,4★,High,High,80,76,72,80,42,62
Roger Guedes,226211,22,75,"6'0""",192lbs,Right,ST,$10.2M,$20K,72,74,68,75,72,82,70,65,67,77,81,82,72,71,71,73,71,72,71,70,42,32,73,70,69,66,36,17,23,3 ★,4★,High,Low,82,73,71,78,31,65
M. Gaćinović,230564,24,75,"5'9""",146lbs,Right,CAM,$10.2M,$30K,69,60,47,74,64,80,60,51,72,79,78,76,87,76,82,67,64,79,53,70,68,70,67,71,62,64,63,64,65,3 ★,4★,Medium,High,77,64,70,80,63,63
Gabri Prestão,230312,27,79,"6'1""",176lbs,Right,GK,$10.2M,$28K,8,9,7,11,8,18,12,13,12,20,58,62,66,76,43,53,60,23,60,12,35,12,5,60,15,64,22,9,16,3 ★,1★,Medium,Medium,81,75,71,82,60,77
M. Bizot,200110,28,78,"6'4""",187lbs,Right,GK,$10.2M,$12K,20,15,16,28,13,12,20,15,33,32,45,47,50,78,40,50,67,32,64,14,39,17,13,47,36,60,11,12,14,2 ★,1★,Medium,Medium,81,75,67,78,46,75
J. Larsen,227503,20,74,"6'0""",165lbs,Right,ST,$10.2M,$24K,68,74,61,74,63,75,73,65,51,75,83,88,76,74,74,77,67,73,74,63,73,59,73,68,44,66,56,58,44,4 ★,3★,Medium,Medium,86,70,68,75,57,73
M. Kumbulla,245426,19,74,"6'1""",172lbs,Right,CB,$10.2M,$8K,45,26,73,61,28,52,30,26,58,64,61,60,51,74,56,50,84,63,78,31,72,74,22,54,30,63,75,75,71,3 ★,2★,Medium,Medium,60,32,53,57,74,73
E. Gutiérrez,220854,24,75,"5'10""",152lbs,Left,CAM,$10.2M,$16K,69,68,52,77,65,73,71,67,75,77,76,74,73,68,73,77,45,82,63,74,60,66,67,77,67,76,64,68,57,2 ★,4★,Medium,Low,75,71,74,74,64,66
S. Bastien,223926,22,75,"5'9""",161lbs,Right,CM,$10.2M,$16K,68,62,54,76,68,75,77,68,74,77,77,69,75,73,78,69,81,81,64,74,73,71,67,73,65,67,70,66,57,3 ★,3★,High,Medium,73,67,73,76,66,71
R. Battaglia,219576,27,77,"6'2""",174lbs,Right,CDM,$10.2M,$16K,46,61,68,76,53,74,45,59,76,76,64,68,60,75,61,76,70,80,75,78,86,80,75,72,57,73,78,80,76,4 ★,3★,Medium,High,66,68,67,73,78,78
R. Del Castillo,231612,23,75,"5'8""",143lbs,Left,CAM,$10.2M,$39K,75,70,59,75,72,79,77,66,67,78,81,76,87,72,83,71,74,73,60,69,69,31,74,75,68,71,31,42,43,3 ★,3★,High,Medium,78,70,73,79,38,66
I. Bennacer,226754,21,74,"5'8""",141lbs,Left,CM,$10.2M,$25K,68,60,66,78,68,74,70,71,76,75,72,72,78,74,79,73,74,77,62,70,64,70,62,72,68,76,70,70,68,3 ★,3★,Medium,Medium,72,66,74,75,69,67
Rochina,188103,28,77,"6'0""",168lbs,Left,CAM,$10.2M,$29K,69,74,54,79,68,83,81,77,77,82,74,69,76,73,79,82,64,69,71,83,65,53,73,79,67,82,51,57,53,2 ★,4★,Medium,Medium,71,77,77,81,54,69
J. Stephens,202697,25,76,"6'1""",165lbs,Right,CB,$10.2M,$47K,47,36,75,70,34,66,55,58,67,69,60,61,63,75,58,55,67,66,75,42,68,77,47,56,42,67,76,78,76,3 ★,2★,Medium,Medium,61,42,61,67,77,71
K. Tete,216266,23,76,"5'11""",157lbs,Right,CB,$10.2M,$49K,69,42,74,73,36,65,54,34,64,67,73,77,65,70,73,64,77,79,74,41,80,75,60,60,46,65,75,80,84,2 ★,2★,Medium,High,75,47,65,66,77,77
Rúben Semedo,216778,25,76,"6'4""",185lbs,Right,CB,$10.2M,$565,38,43,74,72,51,64,22,26,60,65,66,70,65,70,51,70,77,71,80,58,81,74,48,48,38,75,72,77,74,3 ★,2★,Medium,High,68,52,54,64,74,78
A. Rossi,227275,23,77,"6'4""",203lbs,Right,GK,$10.2M,$14K,17,13,19,35,17,21,29,21,33,25,39,43,35,75,37,55,61,35,75,19,23,25,17,51,23,53,25,21,17,2 ★,1★,Medium,Medium,75,74,73,77,41,80
Rafael Tolói,187598,28,78,"6'1""",165lbs,Right,CB,$10.2M,$57K,44,28,76,66,30,58,41,70,68,66,63,64,62,78,66,75,76,57,67,62,78,82,40,50,64,78,77,82,80,3 ★,2★,Medium,High,64,47,58,62,80,67
C. Piccini,201939,26,77,"6'2""",174lbs,Right,RB,$10.2M,$34K,73,32,68,73,34,73,64,37,62,74,76,78,64,77,64,68,70,74,79,35,74,78,66,57,35,80,74,80,78,2 ★,3★,Medium,High,77,42,66,72,76,76
A. Elis,236245,23,75,"5'11""",170lbs,Right,ST,$10.2M,$8K,58,73,69,65,66,79,59,57,58,77,91,89,79,74,63,72,80,74,72,65,68,33,73,73,65,69,27,21,25,4 ★,4★,High,Medium,90,70,63,77,30,72
D. Caligiuri,197083,31,78,"6'0""",176lbs,Right,RM,$10.2M,$37K,81,72,65,76,68,80,83,83,69,78,72,69,75,77,67,76,77,82,73,77,74,75,74,76,82,75,73,73,68,4 ★,3★,Medium,Medium,70,74,77,78,72,76
B. Henrichs,228579,22,76,"6'0""",154lbs,Right,RB,$10.2M,$31K,75,50,63,75,53,78,73,49,66,77,75,77,76,74,69,62,65,75,68,46,68,76,62,69,59,76,74,74,74,4 ★,4★,High,Medium,76,53,71,77,73,70
Zaldúa,220132,27,77,"5'9""",152lbs,Right,RB,$10.2M,$29K,77,25,77,78,23,60,62,41,58,73,71,72,64,76,72,48,75,78,67,40,82,74,49,43,32,67,76,80,79,3 ★,2★,Medium,Medium,72,34,65,66,77,73
A. Fulgini,226789,22,75,"6'0""",157lbs,Right,RM,$10.2M,$21K,73,65,67,78,52,78,64,66,75,78,74,78,76,73,66,66,61,76,71,59,67,69,67,73,53,65,65,74,69,4 ★,3★,Medium,Medium,76,63,74,77,69,71
I. Doumbia,234725,21,75,"6'2""",176lbs,Right,CDM,$10.2M,$9K,63,53,62,74,35,74,56,41,68,75,66,71,65,73,59,64,68,81,90,63,82,72,68,70,42,80,75,76,68,3 ★,3★,Medium,High,69,57,68,73,73,85
S. Villa,233959,23,75,"5'10""",157lbs,Right,RM,$10.2M,$21K,67,64,35,69,50,79,56,45,56,73,93,94,87,72,75,71,58,82,60,62,55,26,76,66,66,68,45,25,26,2 ★,3★,High,Medium,94,65,64,77,32,64
S. Bornauw,242663,20,75,"6'3""",183lbs,Right,CB,$10.2M,$19K,65,34,80,64,26,64,41,42,71,67,67,78,59,70,54,61,65,67,83,39,81,72,48,54,34,65,75,75,70,3 ★,2★,Medium,Medium,73,41,61,64,74,78
L. Bénes,234728,21,75,"5'11""",159lbs,Left,CAM,$10.2M,$21K,76,64,38,79,75,74,78,74,77,77,67,55,77,73,77,78,59,70,59,76,52,39,66,77,63,60,37,50,47,3 ★,3★,Medium,Medium,60,70,77,75,42,60
M. De Sciglio,206058,26,77,"6'0""",172lbs,Right,RB,$10.2M,$87K,78,33,68,74,41,74,75,39,68,75,73,76,79,72,77,67,77,79,66,51,74,76,64,60,49,72,79,78,78,4 ★,3★,Medium,Medium,75,46,69,75,77,71
R. Vormer,178415,31,78,"5'10""",174lbs,Right,CM,$10.2M,$29K,79,70,70,80,76,67,75,79,76,75,65,57,62,75,68,78,67,93,74,76,80,77,79,80,75,79,76,75,70,4 ★,3★,High,High,61,74,79,69,75,80
A. Lookman,230899,21,74,"5'9""",157lbs,Right,RW,$10.2M,$32K,70,72,48,72,60,81,67,51,44,78,85,79,90,68,86,77,64,66,54,70,64,32,74,70,62,74,23,23,24,4 ★,3★,High,Medium,82,72,66,81,27,60
A. Danjuma Groeneveld,236276,22,75,"5'10""",176lbs,Right,RM,$10.2M,$52K,72,73,44,70,55,80,76,57,64,78,84,79,78,66,74,79,61,76,67,74,55,32,70,68,44,73,35,52,47,4 ★,4★,High,Medium,81,72,69,78,42,67
R. Koch,236532,22,76,"6'4""",183lbs,Right,CB,$10.2M,$21K,40,27,76,71,29,58,31,28,67,70,63,76,59,74,49,56,57,72,77,42,73,75,52,64,38,71,78,77,72,3 ★,2★,Medium,Medium,70,38,59,62,76,74
Ricardo Esgaio,212213,26,77,"5'8""",150lbs,Right,RWB,$10.2M,$16K,79,65,56,77,60,79,79,51,67,80,73,74,78,75,83,69,73,88,58,64,68,69,77,75,78,82,66,76,75,3 ★,4★,High,Medium,74,67,74,79,70,68
A. Maitland-Niles,225782,21,75,"5'10""",154lbs,Right,RM,$10.2M,$46K,70,56,54,74,44,77,60,36,67,76,83,87,79,72,71,65,55,78,66,62,58,70,66,72,54,77,67,73,69,3 ★,4★,Medium,Medium,85,59,69,76,68,67
Waldo,231414,23,75,"5'11""",161lbs,Right,RM,$10.2M,$19K,68,72,64,67,72,82,76,60,55,78,87,88,84,72,79,83,73,66,65,74,60,40,70,65,58,70,31,30,26,4 ★,4★,High,Medium,88,74,65,80,35,65
V. Coufal,244470,26,77,"5'9""",168lbs,Right,RB,$10.2M,$565,80,60,70,72,64,72,67,42,70,75,79,80,74,72,84,66,82,88,76,61,84,73,67,69,49,72,74,74,73,3 ★,3★,High,High,80,61,71,74,73,81
Paulo Oliveira,210679,27,77,"6'2""",181lbs,Right,CB,$10.2M,$25K,36,25,77,67,36,60,33,29,63,67,61,65,50,72,44,61,86,69,79,29,71,75,30,41,45,60,76,79,76,2 ★,2★,Medium,High,63,35,51,61,77,75
J. Fleck,189177,27,77,"5'7""",159lbs,Left,CM,$10.2M,$41K,78,64,44,78,67,77,78,70,77,76,76,67,79,77,84,78,79,86,66,73,84,74,68,78,60,75,74,67,69,2 ★,3★,Medium,High,71,69,77,77,68,75
R. Ruidíaz,204538,28,77,"5'7""",146lbs,Right,ST,$10.2M,$12K,67,80,74,70,71,76,66,69,53,74,82,85,83,78,86,76,75,75,56,78,62,28,80,65,70,75,34,22,23,4 ★,4★,High,Medium,84,78,66,77,32,63
Pere Pons,211706,26,76,"5'10""",154lbs,Right,CM,$10.2M,$27K,60,64,58,79,43,74,52,62,77,77,66,66,68,73,68,62,64,83,66,63,75,75,64,74,45,74,60,76,74,3 ★,3★,Medium,High,66,61,72,74,69,72
F. Andone,225018,26,76,"5'11""",172lbs,Right,ST,$10.2M,$68K,62,75,75,67,73,71,58,55,53,75,77,74,77,79,69,77,81,85,71,72,86,51,80,67,74,82,46,52,38,3 ★,3★,High,High,75,75,63,73,51,78
Guaita,189690,32,80,"6'3""",176lbs,Right,GK,$10.2M,$54K,35,11,20,39,13,16,32,20,33,24,51,52,63,74,48,58,68,41,62,15,24,27,13,52,29,62,23,15,17,3 ★,1★,Medium,Medium,81,80,77,82,52,78
R. Funes Mori,198140,28,77,"6'1""",172lbs,Right,ST,$10.2M,$53K,65,78,77,70,72,75,75,58,65,72,78,75,75,78,72,72,80,79,78,67,78,49,80,72,70,72,25,45,44,4 ★,3★,High,Medium,76,74,68,74,43,78
Diego Rico,220414,26,77,"6'0""",168lbs,Left,LB,$10.2M,$62K,76,45,74,74,53,71,74,69,60,72,71,74,66,75,69,77,74,78,75,70,70,82,64,70,43,65,76,78,78,2 ★,3★,Medium,Medium,73,58,71,71,78,75
S. March,206594,24,75,"5'11""",170lbs,Left,LM,$9.6M,$41K,77,66,40,74,56,79,70,64,67,76,77,77,76,69,77,74,38,68,60,72,55,35,69,74,55,71,65,59,53,2 ★,3★,High,High,77,68,73,77,54,60
F. Fernández,201988,30,78,"6'3""",183lbs,Right,CB,$9.6M,$44K,32,28,79,69,21,39,51,40,59,65,47,49,48,75,45,30,81,62,78,29,79,76,40,45,42,72,78,80,77,2 ★,2★,Medium,High,48,30,53,50,78,74
Lucas Evangelista,215559,24,75,"5'11""",146lbs,Left,CAM,$9.6M,$11K,69,56,49,77,66,77,68,68,72,78,65,71,72,75,67,73,48,72,57,76,66,62,71,76,57,75,60,70,68,3 ★,4★,High,Medium,68,65,74,76,63,62
R. Assalé,226060,25,75,"5'6""",148lbs,Right,RM,$9.6M,$32K,68,77,54,72,69,81,62,60,57,77,93,89,91,81,90,76,48,79,42,66,40,21,77,71,56,67,22,35,26,3 ★,3★,High,Medium,91,73,68,81,29,51
D. Reyes,192012,26,76,"6'4""",165lbs,Right,CB,$9.6M,$62K,49,45,78,76,37,67,45,36,68,74,58,64,65,73,54,49,68,67,69,47,66,78,44,52,50,67,76,76,78,3 ★,2★,Medium,Medium,61,46,61,69,77,68
